the_geom,points_id,location_name,input_address,match_address,latitude,longitude,major_basin_name,minor_basin_name,aquifer_name,pfaf_id,gid_1,gid_0,name_0,name_1,bau30_ba_x_l,bau50_ba_x_l,bau80_ba_x_l,opt30_ba_x_l,opt50_ba_x_l,opt80_ba_x_l,pes30_ba_x_l,pes50_ba_x_l,pes80_ba_x_l,bau30_ww_x_l,bau50_ww_x_l,bau80_ww_x_l,opt30_ww_x_l,opt50_ww_x_l,opt80_ww_x_l,pes30_ww_x_l,pes50_ww_x_l,pes80_ww_x_l,bau30_ws_x_l,bau50_ws_x_l,bau80_ws_x_l,opt30_ws_x_l,opt50_ws_x_l,opt80_ws_x_l,pes30_ws_x_l,pes50_ws_x_l,pes80_ws_x_l,bau30_wd_x_l,bau50_wd_x_l,bau80_wd_x_l,opt30_wd_x_l,opt50_wd_x_l,opt80_wd_x_l,pes30_wd_x_l,pes50_wd_x_l,pes80_wd_x_l,bau30_iv_x_l,bau50_iv_x_l,bau80_iv_x_l,opt30_iv_x_l,opt50_iv_x_l,opt80_iv_x_l,pes30_iv_x_l,pes50_iv_x_l,pes80_iv_x_l,bau30_sv_x_l,bau50_sv_x_l,bau80_sv_x_l,opt30_sv_x_l,opt50_sv_x_l,opt80_sv_x_l,pes30_sv_x_l,pes50_sv_x_l,pes80_sv_x_l,bau30_ba_x_r,bau50_ba_x_r,bau80_ba_x_r,opt30_ba_x_r,opt50_ba_x_r,opt80_ba_x_r,pes30_ba_x_r,pes50_ba_x_r,pes80_ba_x_r,bau30_ww_x_r,bau50_ww_x_r,bau80_ww_x_r,opt30_ww_x_r,opt50_ww_x_r,opt80_ww_x_r,pes30_ww_x_r,pes50_ww_x_r,pes80_ww_x_r,bau30_ws_x_r,bau50_ws_x_r,bau80_ws_x_r,opt30_ws_x_r,opt50_ws_x_r,opt80_ws_x_r,pes30_ws_x_r,pes50_ws_x_r,pes80_ws_x_r,bau30_wd_x_r,bau50_wd_x_r,bau80_wd_x_r,opt30_wd_x_r,opt50_wd_x_r,opt80_wd_x_r,pes30_wd_x_r,pes50_wd_x_r,pes80_wd_x_r,bau30_iv_x_r,bau50_iv_x_r,bau80_iv_x_r,opt30_iv_x_r,opt50_iv_x_r,opt80_iv_x_r,pes30_iv_x_r,pes50_iv_x_r,pes80_iv_x_r,bau30_sv_x_r,bau50_sv_x_r,bau80_sv_x_r,opt30_sv_x_r,opt50_sv_x_r,opt80_sv_x_r,pes30_sv_x_r,pes50_sv_x_r,pes80_sv_x_r
0101000020E61000000AB52AB22B7552C056F86D6763584540,241,undefined,_,-,42.69053357,-73.83079199,"United States, North Atlantic Coast",Middle Hudson,,731403,USA.33_1,USA,United States,New York,300-1000 cm,100-300 cm,300-1000 cm,300-1000 cm,300-1000 cm,100-300 cm,100-300 cm,100-300 cm,300-1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),302.9926588,295.5269654,306.8362118,300.9950995,317.5015988,291.876235,290.1523208,298.66141,308.4798282,12.17774215,12.16877715,11.03160577,12.6832385,14.62016718,17.05549108,12.78892293,15.08440168,18.15308767,0.047562184,0.050705903,0.046291535,0.05037161,0.05190579,0.072488802,0.052571837,0.061534833,0.07678248,0.013310875,0.013836828,0.012148722,0.014427623,0.015465578,0.022770062,0.015351097,0.019658453,0.027286944,0.358524556,0.387390445,0.349034436,0.365200055,0.345179388,0.38094816,0.365818319,0.346792151,0.367265051,0.544580402,0.556720897,0.604859172,0.457627848,0.459133136,0.499462029,0.530547855,0.538941995,0.628565397
0101000020E610000034CAE9A1EC7452C0FCBC4E8F12564540,242,undefined,_,-,42.6724414,-73.8269429,"United States, North Atlantic Coast",Middle Hudson,,731403,USA.33_1,USA,United States,New York,300-1000 cm,100-300 cm,300-1000 cm,300-1000 cm,300-1000 cm,100-300 cm,100-300 cm,100-300 cm,300-1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),302.9926588,295.5269654,306.8362118,300.9950995,317.5015988,291.876235,290.1523208,298.66141,308.4798282,12.17774215,12.16877715,11.03160577,12.6832385,14.62016718,17.05549108,12.78892293,15.08440168,18.15308767,0.047562184,0.050705903,0.046291535,0.05037161,0.05190579,0.072488802,0.052571837,0.061534833,0.07678248,0.013310875,0.013836828,0.012148722,0.014427623,0.015465578,0.022770062,0.015351097,0.019658453,0.027286944,0.358524556,0.387390445,0.349034436,0.365200055,0.345179388,0.38094816,0.365818319,0.346792151,0.367265051,0.544580402,0.556720897,0.604859172,0.457627848,0.459133136,0.499462029,0.530547855,0.538941995,0.628565397
0101000020E610000073C607A876CE52C0F9428ECEF5904540,243,undefined,_,-,43.13250143,-75.22599221,"United States, North Atlantic Coast",Mohawk,,731404,USA.33_1,USA,United States,New York,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,100-300 cm,10-30 cm,10-30 cm,3-10 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),119.9532424,117.7140778,123.506098,123.3100892,124.1189472,120.5205831,115.373861,120.1543761,118.8676605,10.10450864,10.0961199,9.111738935,10.53995352,12.20690371,14.30048787,10.62858714,12.59077103,15.21132138,0.095758394,0.098560056,0.08769707,0.096872295,0.107018802,0.137808819,0.102291525,0.123908434,0.15588728,0.024934302,0.024919936,0.021139795,0.025929022,0.029991406,0.04103815,0.027956034,0.037362067,0.052895418,0.316226984,0.344207673,0.324273715,0.339067398,0.303446801,0.334028427,0.317737082,0.303313077,0.328723105,0.4610356,0.468675825,0.509599359,0.385667836,0.391804522,0.427948758,0.443558798,0.451794268,0.546383491
0101000020E61000000AB52AB22B7552C056F86D6763584540,244,undefined,_,-,42.69053357,-73.83079199,"United States, North Atlantic Coast",Middle Hudson,,731403,USA.33_1,USA,United States,New York,300-1000 cm,100-300 cm,300-1000 cm,300-1000 cm,300-1000 cm,100-300 cm,100-300 cm,100-300 cm,300-1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),302.9926588,295.5269654,306.8362118,300.9950995,317.5015988,291.876235,290.1523208,298.66141,308.4798282,12.17774215,12.16877715,11.03160577,12.6832385,14.62016718,17.05549108,12.78892293,15.08440168,18.15308767,0.047562184,0.050705903,0.046291535,0.05037161,0.05190579,0.072488802,0.052571837,0.061534833,0.07678248,0.013310875,0.013836828,0.012148722,0.014427623,0.015465578,0.022770062,0.015351097,0.019658453,0.027286944,0.358524556,0.387390445,0.349034436,0.365200055,0.345179388,0.38094816,0.365818319,0.346792151,0.367265051,0.544580402,0.556720897,0.604859172,0.457627848,0.459133136,0.499462029,0.530547855,0.538941995,0.628565397
0101000020E61000003FB235323A3558C0D41F8A97E1794040,245,undefined,_,-,32.95219702,-96.83167701,Gulf Coast,Elm Fork Trinity,,751408,USA.44_1,USA,United States,Texas,10-30 cm,10-30 cm,10-30 cm,10-30 cm,30-100 cm,30-100 cm,30-100 cm,10-30 cm,30-100 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),27.65100591,27.0572268,26.41331395,29.92505195,32.06690412,32.9674982,31.2733047,26.10719281,35.12941667,14.67451546,14.70105537,13.44200056,15.20272651,17.41153478,20.17275264,15.31271116,17.87358859,21.21941993,0.61212593,0.728860151,0.645528608,0.591616054,0.615430804,0.683363374,0.534578924,0.773480655,0.702957648,0.140028073,0.161033669,0.138740555,0.136583648,0.148506021,0.174596022,0.12673218,0.200983112,0.205543129,0.703294917,0.643314407,0.734077378,0.624614291,0.696052169,0.706491648,0.683162436,0.621446435,0.740397357,0.27306593,0.317054935,0.247923757,0.306413617,0.318537047,0.313866695,0.275504046,0.270161978,0.318965432
0101000020E61000000188BB7A15855EC07D81513080B44240,246,undefined,_,-,37.41016201,-122.079436,California,Coyote,,774300,USA.5_1,USA,United States,California,300-1000 cm,300-1000 cm,300-1000 cm,100-300 cm,100-300 cm,300-1000 cm,100-300 cm,300-1000 cm,100-300 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,>30 cm,10-30 cm,>30 cm,>30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),348.6046323,307.5334575,376.4969396,272.1419377,299.9371109,305.234274,262.4044372,315.6655101,295.2348322,27.35905668,27.09401263,24.27736477,28.60096031,33.26688854,39.59474741,29.05076355,35.01230937,42.91739058,0.155854303,0.19218834,0.127251586,0.213604784,0.257747677,0.242053271,0.205104031,0.262379319,0.374929549,0.043309071,0.049802138,0.032455967,0.05960681,0.070282831,0.06785409,0.059981667,0.081904959,0.126238235,0.680376393,0.581314377,0.595788807,0.564640521,0.659178985,0.691726751,0.601537944,0.682289373,0.578448777,0.766118173,0.788296546,0.793012419,0.769382781,0.790693984,0.766244368,0.767332325,0.812751867,0.858000213
0101000020E6100000C7F143A511885EC002B19565C2CF4240,247,undefined,_,-,37.62312002,-122.126077,California,San Francisco Bay,,774300,USA.5_1,USA,United States,California,300-1000 cm,300-1000 cm,300-1000 cm,100-300 cm,100-300 cm,300-1000 cm,100-300 cm,300-1000 cm,100-300 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,>30 cm,10-30 cm,>30 cm,>30 cm,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),Medium - High (0.66-1.00),348.6046323,307.5334575,376.4969396,272.1419377,299.9371109,305.234274,262.4044372,315.6655101,295.2348322,27.35905668,27.09401263,24.27736477,28.60096031,33.26688854,39.59474741,29.05076355,35.01230937,42.91739058,0.155854303,0.19218834,0.127251586,0.213604784,0.257747677,0.242053271,0.205104031,0.262379319,0.374929549,0.043309071,0.049802138,0.032455967,0.05960681,0.070282831,0.06785409,0.059981667,0.081904959,0.126238235,0.680376393,0.581314377,0.595788807,0.564640521,0.659178985,0.691726751,0.601537944,0.682289373,0.578448777,0.766118173,0.788296546,0.793012419,0.769382781,0.790693984,0.766244368,0.767332325,0.812751867,0.858000213
0101000020E61000008A6A9DFA782654C0C8AB9C8BF9093C40,248,undefined,_,-,28.03896401,-80.60113397,"Gulf of Mexico, North Atlantic Coast",Cape Canaveral,Gulf Coastal Plains Aquifer System,732571,USA.10_1,USA,United States,Florida,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,>30 cm,10-30 cm,10-30 cm,>30 cm,High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Low - Medium (5-25%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (25-50%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),53.43332424,50.93546507,50.61945415,52.35514362,54.03322706,48.97995388,54.33821335,50.76073028,42.16668052,24.35199259,24.20911852,22.35193751,24.61347448,28.44051938,32.90922092,25.65166274,29.35029249,35.30324498,0.651377841,0.839473918,0.623542886,0.746122653,0.866630144,0.99697644,0.917557007,0.84695115,1.180173289,0.238560121,0.357256235,0.266563548,0.322787619,0.33809934,0.357121442,0.499398446,0.356309244,0.456698856,0.687050055,0.632394302,0.658706811,0.632923493,0.673666246,0.689987165,0.65386605,0.655805637,0.696927754,0.39418617,0.386977646,0.38823309,0.396428698,0.436709134,0.385992223,0.435159843,0.383177403,0.420895199
0101000020E610000032022A1C41B85EC086E7A562632E4540,249,undefined,_,-,42.362408,-122.878974,Columbia and Northwestern United States,Upper and Middle Rouge,,781002,USA.38_1,USA,United States,Oregon,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,3-10 cm,3-10 cm,1-3 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),76.10475599,89.24015813,88.44651378,81.74417182,87.02120594,82.56847297,84.6573811,82.79190614,80.38872713,3.003163727,3.023131952,2.853598012,3.065067795,3.412901675,3.811156739,3.083012333,3.538702309,4.169327186,0.067999067,0.060794992,0.061222955,0.066314299,0.066468126,0.076339293,0.066418341,0.074585755,0.088316553,0.031964218,0.028953042,0.030055564,0.031340376,0.02914047,0.030738322,0.031316509,0.03408166,0.035094714,0.37763609,0.379826006,0.358252859,0.384088437,0.383662194,0.39998074,0.377101674,0.3694659,0.409442695,0.504641849,0.50895841,0.531002839,0.499937254,0.502682797,0.501840535,0.507634048,0.506967898,0.52815668
0101000020E61000003C8386FE09B85EC09A25016A6A294540,250,undefined,_,-,42.32356,-122.87561,Columbia and Northwestern United States,Upper and Middle Rouge,,781002,USA.38_1,USA,United States,Oregon,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,30-100 cm,3-10 cm,3-10 cm,1-3 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),76.10475599,89.24015813,88.44651378,81.74417182,87.02120594,82.56847297,84.6573811,82.79190614,80.38872713,3.003163727,3.023131952,2.853598012,3.065067795,3.412901675,3.811156739,3.083012333,3.538702309,4.169327186,0.067999067,0.060794992,0.061222955,0.066314299,0.066468126,0.076339293,0.066418341,0.074585755,0.088316553,0.031964218,0.028953042,0.030055564,0.031340376,0.02914047,0.030738322,0.031316509,0.03408166,0.035094714,0.37763609,0.379826006,0.358252859,0.384088437,0.383662194,0.39998074,0.377101674,0.3694659,0.409442695,0.504641849,0.50895841,0.531002839,0.499937254,0.502682797,0.501840535,0.507634048,0.506967898,0.52815668
0101000020E6100000DBD5500F761D53C0F483809D173E4540,251,undefined,_,-,42.48509568,-76.4603308,St Lawrence,Seneca,,725540,USA.33_1,USA,United States,New York,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,>1000 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Low (<5%),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.25-0.50),Low - Medium (0.25-0.50),Medium - High (0.50-0.75),Medium - High (0.50-0.75),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),Low - Medium (0.33-0.66),8565.107682,6824.906584,8944.55736,8541.402815,8287.924969,8292.214847,7418.280716,8877.278943,6557.339677,12.40476757,12.38660573,11.23177812,12.90570873,14.87493499,17.34650133,13.01678923,15.34209359,18.45458008,0.001790495,0.0023116,0.001573824,0.00184673,0.002104946,0.002663696,0.002102658,0.002209278,0.003536541,0.000504403,0.000634238,0.000415979,0.000533272,0.000630722,0.000839771,0.000618572,0.000706524,0.001257116,0.512004141,0.54716325,0.598205073,0.567733377,0.53354324,0.494876505,0.498336281,0.513186874,0.573093177,0.533017379,0.570765271,0.588404055,0.491462378,0.470954727,0.548555051,0.50124643,0.567083453,0.647701936
0101000020E61000002FBD81F2CC6858C0002680CDFF5F3E40,252,undefined,_,-,30.37499699,-97.63750899,Gulf Coast,Lower Colorado,,751810,USA.44_1,USA,United States,Texas,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,10-30 cm,3-10 cm,3-10 cm,10-30 cm,Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),26.24508741,21.71374815,24.75620308,18.5299904,24.910087,25.96927329,20.60482555,22.08035999,25.04503507,8.340969802,8.836099039,8.585486131,8.641096516,9.734398468,11.03403134,8.686751005,9.922874728,11.64160147,0.339795084,0.462872911,0.461294195,0.583490534,0.413302515,0.455348184,0.460428345,0.520913402,0.493258134,0.106459524,0.152162959,0.180954131,0.18111169,0.126461535,0.140705081,0.143389424,0.159226688,0.171255686,0.839659696,0.882650347,1.097161503,0.849184566,0.803849042,0.794246271,0.933469254,0.793001949,0.987637962,0.21522085,0.230576179,0.307207156,0.225169226,0.233391443,0.190195334,0.216770268,0.225656773,0.289166639
0101000020E61000002FBD81F2CC6858C0002680CDFF5F3E40,253,undefined,_,-,30.37499699,-97.63750899,Gulf Coast,Lower Colorado,,751810,USA.44_1,USA,United States,Texas,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,10-30 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,3-10 cm,10-30 cm,3-10 cm,3-10 cm,10-30 cm,Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),Low - Medium (5-25%),High (0.75-1.00),High (0.75-1.00),Extremely High (>1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),High (0.75-1.00),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),Low (<0.33),26.24508741,21.71374815,24.75620308,18.5299904,24.910087,25.96927329,20.60482555,22.08035999,25.04503507,8.340969802,8.836099039,8.585486131,8.641096516,9.734398468,11.03403134,8.686751005,9.922874728,11.64160147,0.339795084,0.462872911,0.461294195,0.583490534,0.413302515,0.455348184,0.460428345,0.520913402,0.493258134,0.106459524,0.152162959,0.180954131,0.18111169,0.126461535,0.140705081,0.143389424,0.159226688,0.171255686,0.839659696,0.882650347,1.097161503,0.849184566,0.803849042,0.794246271,0.933469254,0.793001949,0.987637962,0.21522085,0.230576179,0.307207156,0.225169226,0.233391443,0.190195334,0.216770268,0.225656773,0.289166639
