BasinID,dwnBasinID,Area_km2,Shape_Leng,ws2024tl,ws3024tl,ws4024tl,ws2028tl,ws3028tl,ws4028tl,ws2038tl,ws3038tl,ws4038tl,Shape_Le_1,Shape_Area,FacilityID,Latitude,Longitude,Formatted Address
11654,11646,8398,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),8.821948806,0.976736097,412,45.2970799,-72.72774887,"45 Bd de l'AÃ©roport, Bromont, QC J2L 1S8, Canada"
3415,0,5707,1726000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),16.98000492,0.551711757,413,33.57821781,130.2755808,"1-chÅme-1-1 Imajukuhigashi, Nishi Ward, Fukuoka, 819-0161, Japan"
3413,0,2586,348000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),3.444500067,0.249399668,414,32.89657295,130.7540693,"810 Miyoshi, Koshi, Kumamoto 861-1104, Japan"
3359,0,2962,756000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.522070217,0.290506984,415,34.49669138,133.4399161,"1-chÅme-37-26 DaimonchÅ, Fukuyama, Hiroshima 721-0926, Japan"
3348,0,969,316000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),3.179098507,0.095451569,416,34.79863616,135.3996941,"4-chÅme-1 Mizuhara, Itami, Hyogo 664-0005, Japan"
3357,0,3657,958000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),9.523065983,0.356912496,417,34.19809874,134.5801476,"Itayashima-115 SetochÅ Akinokami, Naruto, Tokushima 771-0360, Japan"
10645,0,12870,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),9.123119166,1.279571239,418,35.92784301,-78.839661,"2305 Presidential Dr, Durham, NC 27703, USA"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,419,37.264442,-121.954942,"1506 Dell Ave, Campbell, CA 95008, USA"
11712,11709,27579,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),20.5045138,3.765011884,420,53.48234899,-113.485401,"4453 99 St NW, Edmonton, AB T6E 5B6, Canada"
10831,0,2412,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),8.417120327,0.251823637,421,39.291315,-76.60412,"900 E Fayette St, Baltimore, MD 21233, USA"
10968,0,2395,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),4.218709353,0.233950506,422,33.892163,-118.3772,"VJRF+V4 Redondo Beach, CA, USA"
10968,0,2395,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),4.218709353,0.233950506,423,33.892163,-118.3772,"VJRF+V4 Redondo Beach, CA, USA"
10831,0,2412,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),8.417120327,0.251823637,424,39.291315,-76.60412,"900 E Fayette St, Baltimore, MD 21233, USA"
6586,6572,21831,1508000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),14.43358004,2.005516216,425,28.60498442,77.37989936,"J93H+WWF, Sector 63 Rd, Mamura, Sector 66, Noida, Uttar Pradesh 201301, India"
3266,0,1563,298000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),3.008316583,0.155344591,426,35.44619752,139.3101967,"3-chÅme-1-1 Morinosato, Atsugi, Kanagawa 243-0122, Japan"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,427,24.77902,120.9907,"No. 4è™Ÿ, Yanxin 3rd Rd, East District, Hsinchu City, Taiwan 300"
3375,0,3346,412000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),4.136751699,0.337880222,428,36.81532697,137.4538866,"268 Higashiyama, Uozu, Toyama 937-0015, Japan"
10631,0,25339,0,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),15.71625189,2.5561819,429,37.19265099,-80.38871701,"3155 State St, Blacksburg, VA 24060, USA"
10645,0,12870,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),9.123119166,1.279571239,430,35.92784301,-78.839661,"2305 Presidential Dr, Durham, NC 27703, USA"
12011,12006,44074,0,Extremely high (>80%),High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),High (40-80%),22.47737523,5.013346424,431,44.86698102,-93.42204998,"11455 Valley View Rd, Eden Prairie, MN 55344, USA"
8740,0,35527,2198000,Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),26.4254126,4.659932027,432,51.82478384,5.81725471,"Sint Teunismolenweg 46, 6534 AG Nijmegen, Netherlands"
11610,0,15172,0,Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),13.24637217,1.418615807,433,30.23774832,-97.86393955,"W William Cannon Dr, Austin, TX 78735, USA"
11720,11699,7342,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.333755115,0.708787047,434,33.325579,-111.861689,"1300 N Alma School Rd, Chandler, AZ 85224, USA"
11720,11699,7342,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.333755115,0.708787047,435,33.325579,-111.861689,"1300 N Alma School Rd, Chandler, AZ 85224, USA"
11610,0,15172,0,Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),13.24637217,1.418615807,436,30.2701471,-97.66904646,"3501 1/2 Ed Bluestein Blvd, Austin, TX 78721, USA"
8740,0,35527,2198000,Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Medium-high (20-40%),Medium-high (20-40%),Low-medium (10-20%),Low-medium (10-20%),Medium-high (20-40%),26.4254126,4.659932027,437,51.82478384,5.81725471,"Sint Teunismolenweg 46, 6534 AG Nijmegen, Netherlands"
11720,11699,7342,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),5.333755115,0.708787047,438,33.325579,-111.861689,"1300 N Alma School Rd, Chandler, AZ 85224, USA"
8745,0,75079,2344000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.6705492,8.6305996,439,45.41169999,9.264229996,"Via Federico Fellini, 4, 20097 San Donato Milanese MI, Italy"
3333,0,937,330000,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.34498715,0.093007451,440,35.58020366,139.3725485,"4-chÅme-1-16 Sagamihara, Chuo Ward, Sagamihara, Kanagawa 252-0231, Japan"
11780,11778,24943,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),15.22138354,2.771266192,441,42.48665953,-76.46650432,"9 Brown Rd, Ithaca, NY 14850, USA"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,442,37.411433,-122.023226,"1233 Bordeaux Dr, Sunnyvale, CA 94089, USA"
3399,0,3776,644000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),6.385211056,0.366169359,443,33.16424446,131.5260958,"1660 Notsuharu, Oita, 870-1203, Japan"
3267,0,5110,632000,Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),Low-medium (10-20%),6.243922925,0.507666144,444,35.94512151,137.9854495,"6666 Inatomi, Tatsuno, Kamiina District, Nagano 399-0428, Japan"
7083,0,73129,1912000,Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),21.77090172,8.954514199,445,48.74022499,2.489711988,"30 Av. Descartes, 94450 Limeil-BrÃ©vannes, France"
3274,0,1851,334000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),3.362127824,0.183436192,446,35.32852038,135.3000559,"Narutani-3-2 NakayamachÅ, Ayabe, Kyoto 623-0105, Japan"
3277,0,7569,774000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.645503649,0.747692148,447,35.07342613,136.0194403,"686-2 Ichimiyake, Yasu, Shiga 520-2362, Japan"
3277,0,7569,774000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.645503649,0.747692148,448,35.07342613,136.0194403,"686-2 Ichimiyake, Yasu, Shiga 520-2362, Japan"
3277,0,7569,774000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.645503649,0.747692148,449,35.07342613,136.0194403,"686-2 Ichimiyake, Yasu, Shiga 520-2362, Japan"
11794,11785,72658,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.64757545,8.021777797,450,43.16926333,-77.62675168,"253 Lake Ave, Rochester, NY 14608, USA"
11794,11785,72658,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),24.64757545,8.021777797,451,43.36589071,-79.78330011,"970 Fraser Dr, Burlington, ON L7L 5P5, Canada"
3257,0,12177,1194000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.94607217,1.22951011,452,37.32549913,138.8075709,"3000 Chiya, Ojiya, Niigata 947-0052, Japan"
9098,9094,27149,1236000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),14.0597477,3.357170276,453,49.4611545,18.12953605,"1. mÃ¡je 2230, 756 61 RoÅ¾nov pod RadhoÅ¡tÄ›m-RoÅ¾nov pod RadhoÅ¡tÄ›m 1, Czechia"
3257,0,12177,1194000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.94607217,1.22951011,454,37.32549913,138.8075709,"3000 Chiya, Ojiya, Niigata 947-0052, Japan"
3899,0,1238,232000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),Medium-high (20-40%),Medium-high (20-40%),High (40-80%),2.090048972,0.100229552,455,2.69002532,101.9816201,"46, Lorong Senawang 2/2, Kawasan Perusahaan Senawang, 70450 Senawang, Negeri Sembilan, Malaysia"
11869,11860,19346,0,High (40-80%),High (40-80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),12.13484085,2.173268238,456,43.59671445,-116.5341894,"1401 N Kings Rd, Nampa, ID 83687, USA"
10064,0,249,0,Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),1.130270115,0.027808225,457,43.64063608,-70.32559223,"333 Western Ave, South Portland, ME 04106, USA"
8804,0,20209,930000,High (40-80%),High (40-80%),Extremely high (>80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),11.16110312,2.581685476,458,50.85907615,3.595478278,"Westerring 9, 9700 Oudenaarde, Belgium"
11884,11869,98083,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),33.42824867,10.85001039,459,42.86619001,-112.414345,"2300 E Terry St, Pocatello, ID 83201, USA"
11603,0,71124,0,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),27.19605842,7.652998003,460,41.14167345,-75.89369426,"1144-948 Crestwood Dr, Mountain Top, PA 18707, USA"
11776,11605,80217,0,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),26.58432265,9.178726593,461,45.52587199,-122.423988,"23440 NE Glisan St, Gresham, OR 97030, USA"
10614,0,1694,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),3.018053733,0.172143789,462,37.37582701,-121.959056,"2975 Scott Blvd #200, Santa Clara, CA 95054, USA"
10968,0,2395,0,Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),Extremely high (>80%),4.218709353,0.233950506,463,34.188545,-118.926242,"750 Mitchell Rd, Newbury Park, CA 91320, USA"
3262,0,2264,376000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),3.845240229,0.22623725,464,35.85634968,139.6102179,"4-chÅme-3-1 DÅjÅ, Sakura Ward, Saitama, 338-0835, Japan"
7385,0,1787,512000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),7.049044951,0.290361962,465,60.18491092,24.81956959,"Tietotie, 02150 Espoo, Finland"
8829,8740,18313,912000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.79384812,2.352099917,466,51.48577001,7.482179966,"Konrad-Adenauer-Allee 11, 44263 Dortmund, Germany"
9115,9105,49458,2214000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.09679065,6.039584118,467,48.54356999,12.11164004,"Jenaer Str. 1, 84034 Landshut, Germany"
8734,0,5711,750000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),10.05104353,0.914953127,468,59.94566001,30.38016003,"Kaluzhskiy Pereulok, 3 Ð»Ð¸Ñ‚. Ð, Sankt-Peterburg, Russia, 191015"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,469,24.77575001,120.99881,"No. 8è™Ÿ, Chuangxin 1st Rd, Baoshan, Hsinchu County, Taiwan 308"
3615,0,3976,426000,Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),Medium-high (20-40%),Low-medium (10-20%),Low (<10%),4.010044382,0.353793118,470,24.76359,121.02054,"No. 3è™Ÿ, Lixing 5th Rd, East District, Hsinchu City, Taiwan 300"
3577,0,5503,1844000,High (40-80%),High (40-80%),Medium-high (20-40%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),Medium-high (20-40%),17.29500305,0.482536068,471,22.54554,114.0683,"China, Shen Zhen Shi, Fu Tian Qu, æ­¦è­¦æ”¯é˜Ÿ é‚®æ”¿ç¼–ç : 518038"
3498,0,12510,1760000,Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),Low (<10%),16.49138806,1.098804314,472,22.58333,113.08333,"H3MM+GQ4, Baisha Blvd E, Peng Jiang Qu, Jiang Men Shi, Guang Dong Sheng, China, 529020"
3241,0,14408,1130000,High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),High (40-80%),12.19007598,1.604810044,473,43.23091147,141.8037357,"136 Okayama, Mikasa, Hokkaido 068-2165, Japan"
3261,0,15472,1128000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),11.40136679,1.554271038,474,36.25624208,139.7627864,"3-chÅme-10-5 Akatsuki, Oyama, Tochigi 329-0211, Japan"
9115,9105,49458,2214000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.09679065,6.039584118,475,49.02261001,12.05329001,"WernerwerkstraÃŸe 2, 93049 Regensburg, Germany"
9115,9105,49458,2214000,Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),Medium-high (20-40%),25.09679065,6.039584118,476,48.99678,12.16112,"Gewerbegebiet Burgweinting-Ost, LeibnizstraÃŸe 4, 93055 Regensburg, Germany"
